out_prob,one_prob,two_prob,three_prob,four_prob,six_prob,dot_prob,striker,phase,innings,num_innings,runs,balls,outs,strike_rate
0.05734767025089606,0.3674746370208372,0.09905838041431263,0.006390863252536299,0.13740355992953043,0.05751776927282669,0.27480711985906087,A Badoni,death,1,26,463,279,16,165.94982078853047
0.034375,0.4375944108761329,0.05834592145015105,0.0029172960725075527,0.07293240181268881,0.04375944108761329,0.3500755287009063,A Badoni,middle,1,26,383,320,11,119.6875
0.025974025974025976,0.30062530062530063,0.06012506012506012,0.012025012025012025,0.10822510822510822,0.0,0.493025493025493,A Badoni,pp,1,12,74,77,2,96.1038961038961
0.16666666666666666,0.19230769230769232,0.1282051282051282,0.0,0.0641025641025641,0.0,0.4487179487179488,A Kamboj,death,1,5,11,12,2,91.66666666666667
0.5,0.0,0.0,0.0,0.0,0.0,0.5,A Kamboj,middle,1,1,0,2,1,0.0
0.10317460317460318,0.3559917605719133,0.06845995395613717,0.0,0.08899794014297832,0.10268993093420575,0.2806858112201624,A Manohar,death,1,14,214,126,13,169.84126984126985
0.029411764705882353,0.3896023198011599,0.020505385252692628,0.0,0.10936205468102733,0.03417564208782104,0.41694283347141675,A Manohar,middle,1,13,157,136,4,115.44117647058823
0.03333333333333333,0.10740740740740741,0.0,0.0,0.0,0.0,0.8592592592592593,A Manohar,pp,1,2,1,9,0,11.11111111111111
0.25,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.5,A Mhatre,middle,1,2,9,8,2,112.5
0.05,0.22891566265060237,0.02289156626506024,0.0,0.25180722891566265,0.08012048192771082,0.36626506024096384,A Mhatre,pp,1,6,154,80,4,192.5
0.10714285714285714,0.36945812807881767,0.030788177339901475,0.015394088669950737,0.04618226600985221,0.04618226600985221,0.38485221674876846,A Nortje,death,1,15,61,56,6,108.92857142857143
0.03333333333333333,0.4142857142857143,0.1380952380952381,0.0,0.1380952380952381,0.0,0.2761904761904762,A Nortje,middle,1,2,9,7,0,128.57142857142858
0.14814814814814814,0.44170096021947886,0.0,0.0,0.06310013717421126,0.03155006858710563,0.3155006858710563,A Raghuvanshi,death,1,4,28,27,4,103.70370370370371
0.04225352112676056,0.48878096163186013,0.052841185041282185,0.006605148130160273,0.12549781447304517,0.04623603691112191,0.23778533268576982,A Raghuvanshi,middle,1,10,211,142,6,148.59154929577466
0.037037037037037035,0.29358626919602526,0.03523035230352303,0.01174345076784101,0.15266485998193313,0.08220415537488708,0.38753387533875333,A Raghuvanshi,pp,1,9,128,81,3,158.02469135802468
0.20512820512820512,0.3261012491781723,0.061143984220907305,0.0,0.061143984220907305,0.0,0.34648257725180803,A Zampa,death,1,15,39,39,8,100.0
0.03333333333333333,0.4833333333333334,0.0,0.0,0.0,0.0,0.4833333333333334,A Zampa,middle,1,1,1,2,0,50.0
0.06925207756232687,0.23476189636007552,0.04742664572930819,0.0,0.11382394975033966,0.14465126947438997,0.3900841611235598,AD Russell,death,1,82,1394,722,50,193.07479224376732
0.052539404553415055,0.25640847797564337,0.04221359088623398,0.003126932658239554,0.07973678278510861,0.08911758075982727,0.47685723038153194,AD Russell,middle,1,72,770,571,30,134.85113835376532
0.21428571428571427,0.11224489795918369,0.0,0.056122448979591844,0.056122448979591844,0.056122448979591844,0.5051020408163266,AD Russell,pp,1,3,15,14,3,107.14285714285714
0.06637168141592921,0.4092073055921672,0.11124082093767652,0.003972886462059876,0.12315948032385615,0.07151195631707777,0.2145358689512333,AJ Turner,death,1,26,394,226,15,174.3362831858407
0.05168986083499006,0.42921580766849576,0.10088405735797977,0.009171277941634526,0.08804426823969144,0.03485085617821119,0.2861438717789972,AJ Turner,middle,1,46,665,503,26,132.20675944333996
0.019230769230769232,0.33309143686502174,0.1295355587808418,0.0,0.14804063860667635,0.03701015965166909,0.33309143686502174,AJ Turner,pp,1,11,76,52,1,146.15384615384616
0.07920792079207921,0.3654836252856055,0.10766184310738766,0.011332825590251333,0.09066260472201067,0.0934958111195735,0.2521553693830922,AK Markram,death,1,36,543,303,24,179.20792079207922
0.032665964172813484,0.5291827352146655,0.07202487133356507,0.004001381740753615,0.07302521676875348,0.04901692632423178,0.24008290444521693,AK Markram,middle,1,61,1271,949,31,133.9304531085353
0.03598971722365039,0.2882342302773508,0.038754182222164806,0.009688545555541201,0.13806177416646212,0.04117631861105011,0.44809523194378054,AK Markram,pp,1,47,493,389,14,126.73521850899743
0.0962962962962963,0.36532702915681636,0.11536643026004727,0.006409246125558182,0.07050170738114,0.08332019963225636,0.26277909114788545,AM Hardie,death,1,17,218,135,13,161.4814814814815
0.03076923076923077,0.4737657864523536,0.07956371986222734,0.0,0.06148105625717567,0.03978185993111367,0.314638346727899,AM Hardie,middle,1,20,309,260,8,118.84615384615384
0.012195121951219513,0.31791421362489486,0.03406223717409588,0.022708158116063918,0.11354079058031959,0.011354079058031959,0.48822539949537425,AM Hardie,pp,1,8,86,82,1,104.8780487804878
0.044642857142857144,0.45690993788819884,0.05815217391304349,0.0,0.18276397515527953,0.06645962732919256,0.19107142857142861,AM Rahane,death,1,10,205,112,5,183.03571428571428
0.05072463768115942,0.5175810904071775,0.0610248447204969,0.006780538302277434,0.08362663906142168,0.04520358868184956,0.23505866114561771,AM Rahane,middle,1,31,560,414,21,135.2657004830918
0.03140096618357488,0.2585955265926755,0.036294108995463224,0.009073527248865806,0.16105510866736808,0.056709545305411294,0.446871217006641,AM Rahane,pp,1,38,592,414,13,142.9951690821256
0.0831353919239905,0.3618120426488288,0.07811850920826986,0.004111500484645782,0.113066263327759,0.06167250726968673,0.2980837851368192,AR Patel,death,1,58,658,421,35,156.29453681710214
0.025445292620865142,0.41939792133480186,0.029091185294899548,0.0048485308824832585,0.09212208676718191,0.0412125125011077,0.38788247059866066,AR Patel,middle,1,36,457,393,10,116.2849872773537
0.017543859649122806,0.32183908045977017,0.05081669691470055,0.01693889897156685,0.11857229280096795,0.01693889897156685,0.45735027223230496,AR Patel,pp,1,10,62,57,1,108.7719298245614
0.08333333333333333,0.38194444444444436,0.07638888888888887,0.0,0.05092592592592591,0.05092592592592591,0.3564814814814814,AS Roy,death,1,7,41,36,3,113.88888888888889
1.0,0.0,0.0,0.0,0.0,0.0,0.0,AS Roy,middle,1,1,0,True,1,0.0
0.07563025210084034,0.3409560545529687,0.08334481333517013,0.0,0.10228681636589061,0.1136520181843229,0.2841300454608072,Abdul Samad,death,1,30,422,238,18,177.3109243697479
0.05442176870748299,0.4097505668934241,0.05043083900226758,0.0,0.05043083900226758,0.05043083900226758,0.38453514739229033,Abdul Samad,middle,1,20,161,147,8,109.52380952380952
0.1,0.09000000000000001,0.0,0.0,0.36000000000000004,0.0,0.45,Abdul Samad,pp,1,1,17,10,1,170.0
0.09174311926605504,0.4071496361910788,0.05480860487187599,0.0,0.12527681113571654,0.09395760835178742,0.22706422018348624,Abhishek Sharma,death,1,15,202,109,10,185.32110091743118
0.04646017699115044,0.4121752783328575,0.04511371205633266,0.006151869825863545,0.10458178703968025,0.11688552669140735,0.26863164906270814,Abhishek Sharma,middle,1,33,800,452,21,176.99115044247787
0.04969879518072289,0.22796242774566475,0.049437634932794766,0.00411980291106623,0.15243270770945053,0.07690298767323629,0.4394456438470646,Abhishek Sharma,pp,1,59,1027,664,33,154.66867469879517
0.025,0.4315573770491803,0.06393442622950818,0.0,0.22377049180327865,0.09590163934426228,0.15983606557377045,Abishek Porel,death,1,10,254,120,3,211.66666666666666
0.05514705882352941,0.3853123696287026,0.08376355861493534,0.0067010846891948275,0.11391843971631206,0.07706247392574052,0.27809501460158537,Abishek Porel,middle,1,22,450,272,15,165.44117647058823
0.026143790849673203,0.30057290405874276,0.03606874848704913,0.006011458081174855,0.18034374243524565,0.07213749697409826,0.37872185911401585,Abishek Porel,pp,1,14,257,153,4,167.9738562091503
0.125,0.328125,0.109375,0.0,0.0546875,0.1640625,0.21875,Akash Deep,death,1,6,32,16,2,200.0
0.03333333333333333,0.3866666666666667,0.19333333333333336,0.0,0.0,0.0,0.3866666666666667,Akash Madhwal,death,1,1,4,5,0,80.0
0.13333333333333333,0.3466666666666667,0.0,0.0,0.11555555555555556,0.0,0.40444444444444444,Akash Singh,death,1,4,14,15,2,93.33333333333333
0.03333333333333333,0.37179487179487186,0.07435897435897437,0.0,0.07435897435897437,0.0,0.44615384615384623,Akash Singh,middle,1,1,11,13,0,84.61538461538461
0.10810810810810811,0.2892622352081811,0.0964207450693937,0.0,0.07231555880204528,0.16873630387143898,0.2651570489408327,Aniket Verma,death,1,6,74,37,4,200.0
0.03636363636363636,0.37857142857142856,0.034415584415584406,0.0,0.08603896103896103,0.18928571428571428,0.27532467532467525,Aniket Verma,middle,1,5,112,55,2,203.63636363636363
0.03333333333333333,0.2843137254901961,0.11372549019607846,0.0,0.11372549019607846,0.0,0.45490196078431383,Aniket Verma,pp,1,2,17,16,0,106.25
0.10526315789473684,0.3821271929824561,0.06524122807017543,0.0,0.12116228070175439,0.16776315789473684,0.15844298245614036,Anmolpreet Singh,death,1,11,215,95,10,226.31578947368422
0.025,0.5053353658536585,0.06539634146341462,0.0,0.13079268292682925,0.023780487804878046,0.24969512195121948,Anmolpreet Singh,middle,1,12,219,160,4,136.875
0.023809523809523808,0.2522739432851792,0.01096843231674692,0.0,0.18646334938469766,0.01096843231674692,0.5155163188871053,Anmolpreet Singh,pp,1,8,99,84,2,117.85714285714286
0.007575757575757576,0.4171058410188845,0.05034036012296882,0.0,0.1366381203337725,0.11506368028107158,0.273276240667545,Anuj Rawat,death,1,11,244,132,1,184.84848484848484
0.04225352112676056,0.4329538877098206,0.07871888867451284,0.0,0.06559907389542736,0.03935944433725642,0.3411151842562223,Anuj Rawat,middle,1,9,83,71,3,116.90140845070422
0.1285714285714286,0.23238095238095238,0.023238095238095238,0.011619047619047619,0.08133333333333334,0.011619047619047619,0.5112380952380953,Anuj Rawat,pp,1,11,61,70,9,87.14285714285714
0.10256410256410256,0.341880341880342,0.06410256410256412,0.0,0.0854700854700855,0.021367521367521375,0.38461538461538475,Arshad Khan,death,1,6,44,39,4,112.82051282051282
0.07142857142857142,0.3979591836734694,0.1326530612244898,0.0,0.0,0.0,0.3979591836734694,Arshad Khan,middle,1,3,10,14,1,71.42857142857143
0.08045977011494253,0.2247765006385696,0.08173690932311621,0.020434227330779053,0.06130268199233716,0.03065134099616858,0.5006385696040868,Arshdeep Singh,death,1,24,86,87,7,98.85057471264368
0.03333333333333333,0.2416666666666667,0.0,0.0,0.0,0.0,0.7250000000000001,Arshdeep Singh,middle,1,3,2,8,0,25.0
0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.33333333333333337,Arslan Khan,middle,1,2,3,6,2,50.0
0.05263157894736842,0.19944598337950142,0.049861495844875356,0.0,0.34903047091412753,0.049861495844875356,0.29916897506925216,Arslan Khan,pp,1,2,40,19,1,210.52631578947367
0.10666666666666667,0.2977777777777778,0.09241379310344829,0.0,0.07187739463601533,0.07187739463601533,0.3593869731800767,Ashutosh Sharma,death,1,9,117,75,8,156.0
0.08695652173913043,0.33742911153119093,0.07939508506616258,0.0,0.09924385633270322,0.05954631379962193,0.33742911153119093,Ashutosh Sharma,middle,1,7,63,46,4,136.95652173913044
0.03333333333333333,0.3866666666666667,0.04833333333333334,0.0,0.14500000000000002,0.0,0.3866666666666667,Ashutosh Sharma,pp,1,1,22,20,0,110.0
0.08333333333333333,0.4583333333333332,0.15277777777777773,0.0,0.0,0.07638888888888887,0.2291666666666666,Atharva Ankolekar,death,1,2,16,12,1,133.33333333333334
0.03333333333333333,0.4053763440860216,0.062365591397849474,0.0,0.031182795698924737,0.062365591397849474,0.4053763440860216,Atharva Ankolekar,middle,1,2,33,30,1,110.0
0.10294117647058824,0.3790389395194698,0.07580778790389398,0.0,0.11371168185584095,0.05053852526926265,0.27796188898094454,Atharva Taide,middle,1,8,102,68,7,150.0
0.034090909090909095,0.28817177297840285,0.04802862882973381,0.005336514314414868,0.17610497237569064,0.053365143144148676,0.39490205926670024,Atharva Taide,pp,1,13,267,176,6,151.70454545454547
0.06896551724137931,0.37823275862068967,0.11637931034482758,0.0,0.05818965517241379,0.029094827586206896,0.34913793103448276,Avesh Khan,death,1,12,35,29,2,120.6896551724138
0.5,0.0,0.0,0.0,0.0,0.0,0.5,Avesh Khan,middle,1,1,0,2,1,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avesh Khan,pp,1,1,0,True,1,0.0
0.10526315789473684,0.32501124606387766,0.07264957264957266,0.003823661718398561,0.0879442195231669,0.08412055780476833,0.3211875843454791,Azmatullah Omarzai,death,1,35,350,228,24,153.50877192982455
0.040229885057471264,0.4471656217345872,0.059985632183908046,0.005453239289446185,0.07089211076280041,0.04362591431556948,0.3326475966562173,Azmatullah Omarzai,middle,1,22,207,174,7,118.96551724137932
0.08823529411764705,0.30392156862745096,0.0,0.0,0.12663398692810457,0.0,0.48120915032679734,Azmatullah Omarzai,pp,1,6,32,34,3,94.11764705882354
0.05737704918032788,0.4147540983606557,0.08295081967213114,0.007540983606557377,0.022622950819672128,0.030163934426229506,0.38459016393442624,B Kumar,death,1,27,116,122,7,95.08196721311475
0.045454545454545456,0.41219008264462814,0.0,0.0,0.02169421487603306,0.0,0.5206611570247933,B Kumar,middle,1,4,23,44,2,52.27272727272727
0.03333333333333333,0.6444444444444445,0.0,0.0,0.0,0.0,0.32222222222222224,B Kumar,pp,1,1,2,3,0,66.66666666666667
0.0923076923076923,0.34806246385193745,0.10919606709080391,0.01364950838635049,0.11602082128397917,0.07507229612492769,0.24569115095430882,B Sai Sudharsan,death,1,15,223,130,12,171.53846153846155
0.020491803278688527,0.4995101560969239,0.07999967343739796,0.003902423094507218,0.1092678466462021,0.048780288681340225,0.23804780876494028,B Sai Sudharsan,middle,1,27,718,488,10,147.13114754098362
0.02,0.3433962264150943,0.05283018867924528,0.005283018867924528,0.13999999999999999,0.02113207547169811,0.4173584905660377,B Sai Sudharsan,pp,1,27,441,350,7,126.0
0.07017543859649122,0.36872353297035687,0.16031457955232908,0.01603145795523291,0.09618874773139745,0.03206291591046582,0.25650332728372655,BA Stokes,death,1,6,82,57,4,143.859649122807
0.055944055944055944,0.40366530021702435,0.07161803713527852,0.0065107306486616836,0.0781287677839402,0.06510730648661685,0.3190258017844225,BA Stokes,middle,1,12,195,143,8,136.36363636363637
0.06722689075630252,0.3283361344537815,0.014924369747899159,0.0,0.09700840336134454,0.0373109243697479,0.45519327731092435,BA Stokes,pp,1,14,130,119,8,109.24369747899159
0.10526315789473684,0.30609418282548484,0.07063711911357341,0.0,0.09418282548476455,0.07063711911357341,0.3531855955678671,BJ McMullen,death,1,5,53,38,4,139.47368421052633
0.04868913857677902,0.4474684422249965,0.06694409765570813,0.0,0.07399084477736162,0.08103759189901512,0.2818698848661395,BJ McMullen,middle,1,18,387,267,13,144.9438202247191
0.018867924528301886,0.3028185418122525,0.0605637083624505,0.01816911250873515,0.10295830421616586,0.06662007919869556,0.4300023293733986,BJ McMullen,pp,1,16,213,159,3,133.96226415094338
0.08280254777070063,0.36234961075725414,0.10757254069355981,0.0,0.1302193913658882,0.05661712668082095,0.2604387827317764,BM Duckett,death,1,17,254,157,13,161.78343949044586
0.02872531418312388,0.4949602238368724,0.09831401706348834,0.0033901385194306326,0.14238581781608656,0.02203590037629911,0.2101885882046992,BM Duckett,middle,1,31,828,557,16,148.65350089766608
0.025396825396825397,0.35440115440115444,0.08860028860028861,0.00916554709658158,0.17720057720057722,0.04277255311738071,0.3024630541871921,BM Duckett,pp,1,34,499,315,8,158.4126984126984
0.015748031496062992,0.4627453284757315,0.09548713127277,0.014690327888118462,0.15424844282524386,0.06610647549653308,0.19097426254554,C Green,death,1,13,233,127,2,183.46456692913387
0.05140186915887851,0.4527400169923534,0.06036533559898045,0.0,0.10348343245539506,0.03880628717077315,0.29320305862361934,C Green,middle,1,18,283,214,11,132.2429906542056
0.08928571428571429,0.22173913043478258,0.039596273291925464,0.007919254658385092,0.17422360248447202,0.04751552795031055,0.4197204968944099,C Green,pp,1,19,165,112,10,147.32142857142858
0.1388888888888889,0.27927927927927926,0.023273273273273273,0.0,0.09309309309309309,0.0,0.46546546546546547,C Sakariya,death,1,6,30,36,5,83.33333333333333
0.10380622837370243,0.36332179930795844,0.14230103806228372,0.0,0.10294117647058823,0.0393598615916955,0.24826989619377166,CJ Green,death,1,48,428,289,30,148.0968858131488
0.056338028169014086,0.4518944653838524,0.05316405475104147,0.0,0.06645506843880183,0.013291013687760367,0.3588573695695299,CJ Green,middle,1,13,68,71,4,95.77464788732394
0.08181818181818182,0.3433201581027668,0.10911725955204214,0.0,0.07984189723320158,0.08782608695652173,0.2980764163372859,CJ Jordan,death,1,56,529,330,27,160.3030303030303
0.03278688524590164,0.4056054997355897,0.031200423056583826,0.0,0.023400317292437866,0.039000528820729775,0.46800634584875733,CJ Jordan,middle,1,12,102,122,4,83.60655737704919
0.5,0.25,0.0,0.0,0.0,0.0,0.25,CJ Jordan,pp,1,2,1,2,1,50.0
0.09302325581395349,0.20155038759689922,0.020155038759689922,0.0,0.040310077519379844,0.0,0.6449612403100775,CV Varun,death,1,10,20,43,4,46.51162790697674
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,CV Varun,middle,1,1,0,2,0,0.0
0.0819672131147541,0.34426229508196726,0.04303278688524591,0.007172131147540985,0.08606557377049182,0.20799180327868855,0.2295081967213115,D Brevis,death,1,15,285,122,10,233.60655737704917
0.036211699164345405,0.38917196971412604,0.04179027862702024,0.007835677242566296,0.08880434208241801,0.11492326622430567,0.3212627669452181,D Brevis,middle,1,23,590,359,13,164.34540389972145
0.05970149253731343,0.23397099011982345,0.04856001681732185,0.0,0.11036367458482238,0.030901828883750267,0.5165019970569688,D Brevis,pp,1,22,217,201,12,107.96019900497512
0.14925373134328357,0.22142711102024126,0.08157840932324678,0.01165405847474954,0.15150276017174402,0.03496217542424862,0.3496217542424862,D Padikkal,death,1,12,106,67,10,158.2089552238806
0.04219409282700422,0.42050015436863225,0.04866899934822133,0.0038935199478577058,0.10123151864430037,0.05256251929607903,0.33094919556790503,D Padikkal,middle,1,31,642,474,20,135.44303797468353
0.04684684684684685,0.26603418486980135,0.03917067752684192,0.00489633469085524,0.14036159447118354,0.02121745032703937,0.4814729112674319,D Padikkal,pp,1,47,642,555,26,115.67567567567568
0.05555555555555555,0.3988731992583084,0.08971616031949795,0.0012123805448580804,0.10062758522322067,0.08365425759520753,0.27036086150335187,DA Miller,death,1,76,1226,738,41,166.12466124661248
0.027513227513227514,0.46857098902789446,0.0716994401314235,0.003029553808370007,0.06665018378414016,0.048472860933920114,0.3140637448010241,DA Miller,middle,1,81,1167,945,26,123.4920634920635
0.05128205128205128,0.22737868192413643,0.039203221021402834,0.0,0.08624708624708623,0.0,0.5958889595253231,DA Miller,pp,1,23,83,117,6,70.94017094017094
0.060810810810810814,0.3383414470370992,0.09916904482121873,0.0,0.1691707235185496,0.09916904482121873,0.23333892899110287,DAJ Bracewell,death,1,16,310,148,9,209.45945945945945
0.023809523809523808,0.48809523809523797,0.044372294372294355,0.011093073593073589,0.044372294372294355,0.022186147186147177,0.36607142857142844,DAJ Bracewell,middle,1,10,83,84,2,98.80952380952381
0.13793103448275862,0.5350772889417361,0.029726516052318675,0.0,0.0,0.0,0.29726516052318674,DG Nalkande,death,1,6,20,29,4,68.96551724137932
0.10691823899371068,0.3369110834933906,0.08556471961736904,0.0,0.1069558995217113,0.08021692464128348,0.2834331337325349,DJ Hooda,death,1,23,265,159,17,166.66666666666666
0.04938271604938271,0.4556213017751479,0.06187449777193366,0.0037499695619353742,0.0843743151435459,0.05062458908612755,0.2943726106119268,DJ Hooda,middle,1,38,657,486,24,135.1851851851852
0.023696682464454975,0.3042433594180536,0.04540945662956023,0.018163782651824095,0.14076931555163671,0.04995040229251625,0.4177670009919542,DJ Hooda,pp,1,22,289,211,5,136.96682464454977
0.0425531914893617,0.3463105477591671,0.12222725215029424,0.0,0.10185604345857854,0.06111362607514712,0.3259393390674513,DL Chahar,death,1,9,67,47,2,142.5531914893617
0.1111111111111111,0.19753086419753085,0.09876543209876543,0.0,0.0,0.0,0.5925925925925926,DL Chahar,middle,1,3,4,9,1,44.44444444444444
0.05928853754940711,0.42169824178819687,0.10812775430466587,0.0036042584768221954,0.14056608059606562,0.06848091105962172,0.19823421622522075,DP Conway,death,1,26,450,253,15,177.86561264822134
0.023913043478260867,0.4808208475043661,0.07222630756503355,0.00309541318135858,0.11865750528541225,0.04024037135766154,0.261046511627907,DP Conway,middle,1,48,1309,920,22,142.2826086956522
0.03524229074889868,0.3143708347452841,0.05256692646560489,0.012368688580142326,0.13193267818818483,0.02989099740201062,0.4236275838698747,DP Conway,pp,1,80,1129,908,32,124.33920704845815
0.05263157894736842,0.24134480688413046,0.14048429057434458,0.007204322593556133,0.13327996798078845,0.18010806483890332,0.24494696818090853,DS Airee,death,1,22,599,247,13,242.51012145748987
0.029411764705882353,0.4006698764915218,0.13816202637638683,0.0,0.1070755704416998,0.024178354615867696,0.3005024073686413,DS Airee,middle,1,22,362,272,8,133.08823529411765
0.03333333333333333,0.26025641025641033,0.0,0.0,0.11153846153846154,0.0,0.594871794871795,DS Airee,pp,1,4,19,25,0,76.0
0.05555555555555555,0.41834451901566,0.0760626398210291,0.0,0.10775540641312455,0.09507829977628637,0.24720357941834453,Dhruv Jurel,death,1,17,248,144,8,172.22222222222223
0.057692307692307696,0.47115384615384615,0.043625356125356125,0.008725071225071225,0.061075498575498564,0.01745014245014245,0.34027777777777773,Dhruv Jurel,middle,1,16,107,104,6,102.88461538461539
0.03333333333333333,0.29743589743589743,0.14871794871794872,0.0,0.2230769230769231,0.07435897435897436,0.2230769230769231,Dhruv Jurel,pp,1,1,26,13,0,200.0
0.05818181818181818,0.3627497590748474,0.09651140379055573,0.006655958882107292,0.14310311596530678,0.08652746546739479,0.2462704786379698,F du Plessis,death,1,23,501,275,16,182.1818181818182
0.03394495412844037,0.5120005256543987,0.07870278350430791,0.005189194516767554,0.07956764925710251,0.048432482156497175,0.24216241078248588,F du Plessis,middle,1,61,1496,1090,37,137.24770642201835
0.03840472673559823,0.29293170046621786,0.04244378557824059,0.006957997635777146,0.13846415295196524,0.045226984632551454,0.43557065199964934,F du Plessis,pp,1,111,1764,1354,52,130.28064992614475
0.06818181818181819,0.3600206611570248,0.14824380165289258,0.0,0.10588842975206612,0.10588842975206612,0.21177685950413225,FH Allen,death,1,4,81,44,3,184.0909090909091
0.059602649006622516,0.34599525178058227,0.06210171185805323,0.002957224374193011,0.10646007747094839,0.12124619934191345,0.30163688616768713,FH Allen,middle,1,22,552,302,18,182.7814569536424
0.05701754385964912,0.2175345771837,0.05588044184535413,0.004989325164763761,0.1736285157337789,0.08980785296574771,0.4011417432470064,FH Allen,pp,1,74,1581,912,52,173.35526315789474
0.1875,0.3046875,0.0,0.0,0.05078125,0.0,0.45703125,Fazalhaq Farooqi,death,1,7,10,16,3,62.5
0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,Fazalhaq Farooqi,middle,1,1,2,2,0,100.0
0.14655172413793105,0.322732541292379,0.0645465082584758,0.01434366850188351,0.07171834250941755,0.04303100550565053,0.3370762097942625,G Coetzee,death,1,25,145,116,17,125.0
0.05263157894736842,0.45000000000000007,0.02368421052631579,0.0,0.02368421052631579,0.02368421052631579,0.42631578947368426,G Coetzee,middle,1,6,31,38,2,81.57894736842105
0.07124681933842239,0.30734102838317906,0.11665498887536722,0.0,0.11665498887536722,0.11665498887536722,0.2714471856522968,GD Phillips,death,1,37,761,393,28,193.6386768447837
0.034782608695652174,0.43111220593669175,0.06197807611774849,0.0027343268875477276,0.08476413351397956,0.060155191526050006,0.32447345732233035,GD Phillips,middle,1,68,1386,1035,36,133.91304347826087
