wkt_prob,one_prob,two_prob,three_prob,four_prob,six_prob,dot_prob,wide_prob,no_prob,bye_prob,legbye_prob,venue,phase,innings,run_rate,strike_rate,bowl_strike_rate,bpb,dot_%
0.080338266384778,0.39646834579081414,0.07060395199014498,0.005431073230011152,0.1031903913702119,0.05250037455677447,0.2570707995538612,0.02715536615005576,0.0018103577433370508,0.0036207154866741017,0.0018103577433370508,CSK,death,1,9.221987315010571,153.6997885835095,12.447368421052632,5.5,30.021141649048626
0.09315068493150686,0.2692208904109589,0.07084760273972603,0.03070062785388128,0.0944634703196347,0.0732091894977169,0.3353453196347032,0.011807933789954338,0.0,0.0023615867579908677,0.01889269406392694,CSK,death,2,9.419178082191781,156.986301369863,10.735294117647058,5.140845070422535,38.9041095890411
0.041065482796892344,0.49673620647491484,0.06094922778833311,0.011174025094527737,0.10361368724016629,0.03758535713613875,0.2234805018905547,0.015237306947083277,0.003047461389416655,0.00406328185255554,0.003047461389416655,CSK,middle,1,8.637069922308546,143.9511653718091,24.35135135135135,6.482014388489208,24.417314095449502
0.04171364148816235,0.3871761427285367,0.0762157761276647,0.03455115184454133,0.07011851403745153,0.0630050415988695,0.28758752858838815,0.015243155225532939,0.0020324206967377253,0.012194524180426351,0.010162103483688626,CSK,middle,2,8.928974069898535,148.81623449830892,23.972972972972972,6.770992366412214,31.905298759864714
0.05065359477124183,0.3094166061486323,0.04078673444686517,0.014064391188574197,0.1659598160251755,0.02531590413943355,0.34317114500121043,0.03234809973372065,0.005625756475429678,0.0014064391188574196,0.011251512950859357,CSK,pp,1,9.058823529411764,150.98039215686273,19.741935483870968,4.5,39.869281045751634
0.047385620915032685,0.28454715219421106,0.03986409378566242,0.006873119618217659,0.11959228135698725,0.05498495694574127,0.3876439464674759,0.042613341632949484,0.009622367465504721,0.0027492478472870637,0.004123871770930595,CSK,pp,2,8.931372549019608,148.8562091503268,21.103448275862068,4.818897637795276,46.07843137254902
0.027649769585253458,0.41733616084172753,0.06023408506994006,0.010756086619632154,0.14198034337914442,0.0838974756331308,0.23448268830798097,0.015058521267485015,0.0,0.0,0.008604869295705723,DC,death,1,10.700460829493087,178.34101382488478,36.166666666666664,4.133333333333334,25.11520737327189
0.06575342465753424,0.3613370978423786,0.06418487922200146,0.03090383073651922,0.09033427446059465,0.08795705671163163,0.2638711701348949,0.0285266129875562,0.002377217748963017,0.0,0.004754435497926034,DC,death,2,10.421917808219177,173.6986301369863,15.208333333333334,4.866666666666666,30.410958904109588
0.03638814016172507,0.41997314856992163,0.05632292954582039,0.013468526630522268,0.1052993900204468,0.06611822164074568,0.27181935563417664,0.024488230237313214,0.0,0.0,0.0061220575593283035,DC,middle,1,9.388140161725067,156.4690026954178,27.48148148148148,5.3,29.919137466307276
0.0444743935309973,0.4195581977643084,0.06548018115396721,0.026677110840505155,0.08003133252151547,0.05820460547019307,0.2716214921942343,0.015763747314843955,0.006062979736478445,0.0,0.01212595947295689,DC,middle,2,8.89487870619946,148.2479784366577,22.484848484848484,6.508771929824562,30.18867924528302
0.04365079365079365,0.3626909254267746,0.04330637915543577,0.016239892183288415,0.15518119197364486,0.04511081162024559,0.3049490865528602,0.018044324648098235,0.0,0.0,0.010826594788858942,DC,pp,1,9.357142857142858,155.95238095238096,22.90909090909091,4.54054054054054,33.53174603174603
0.03571428571428571,0.33196721311475413,0.05620608899297424,0.015807962529274005,0.14754098360655737,0.05971896955503513,0.30386416861826704,0.029859484777517566,0.0,0.001756440281030445,0.017564402810304452,DC,pp,2,10.095238095238095,168.25396825396825,28.0,4.271186440677966,34.32539682539682
0.0728643216080402,0.3626936639186151,0.06573822658524898,0.01586784779643941,0.09067341597965377,0.09294025137914512,0.2810875895369267,0.006800506198474033,0.0,0.002266835399491344,0.009067341597965376,GT,death,1,9.844221105527637,164.07035175879398,13.724137931034482,4.91358024691358,31.155778894472363
0.036036036036036036,0.4146967480300814,0.08788275454942122,0.03295603295603296,0.1043607710274377,0.0631657298323965,0.2306922306922307,0.019224352557685894,0.0,0.0027463360796694133,0.00823900823900824,GT,death,2,9.945945945945946,165.76576576576576,27.75,5.459016393442623,25.225225225225227
0.04177897574123989,0.42669816524263965,0.07522713317861565,0.013565548605979872,0.10605792546493353,0.05056249934956134,0.25774542351361757,0.014798780297432588,0.0,0.0,0.013565548605979872,GT,middle,1,9.008086253369273,150.13477088948787,23.93548387096774,5.84251968503937,28.16711590296496
0.032432432432432434,0.41657477251970365,0.07386936373169163,0.02421946351858742,0.1210973175929371,0.038751141629739874,0.2494604742414504,0.027852383046375533,0.0,0.001210973175929371,0.014531678111152453,GT,middle,2,9.356756756756758,155.94594594594594,30.833333333333332,5.606060606060606,27.83783783783784
0.041666666666666664,0.3001373626373627,0.05616605616605617,0.012286324786324786,0.15972222222222224,0.03334859584859585,0.35103785103785107,0.026327838827838828,0.0017551892551892552,0.0,0.017551892551892552,GT,pp,1,9.047619047619047,150.79365079365078,24.0,4.581818181818182,39.682539682539684
0.03373015873015873,0.3450963718820862,0.061940374440374445,0.028315599744171173,0.13803854875283447,0.044243124600267456,0.30262297226582946,0.021236699808128378,0.007078899936042793,0.0,0.017697249840106982,GT,pp,2,9.535714285714286,158.92857142857142,29.647058823529413,4.893203883495145,33.92857142857143
0.0681265206812652,0.39876508153913814,0.05331083977795965,0.01066216795559193,0.08742977723585382,0.0746351756891435,0.27934880043650856,0.02772163668453902,0.0,0.0,0.0,KKR,death,1,9.328467153284672,155.47445255474452,14.678571428571429,5.407894736842105,31.873479318734795
0.09523809523809523,0.2990096323429657,0.07475240808574142,0.012888346221679553,0.08506308506308506,0.0721747388414055,0.33767467100800436,0.015466015466015465,0.0,0.0,0.007733007733007733,KKR,death,2,8.892857142857142,148.21428571428572,10.5,5.508196721311475,38.98809523809524
0.04582210242587601,0.4395650988824616,0.060752899845543475,0.013103566633352513,0.10601976639712488,0.05122303320310528,0.24420283271247864,0.028589599927314576,0.002382466660609548,0.001191233330304774,0.007147399981828644,KKR,middle,1,9.307277628032345,155.1212938005391,21.823529411764707,5.621212121212121,27.628032345013477
0.05795148247978437,0.3744344740523389,0.05246852502644239,0.022656863079600124,0.08705005288477942,0.0632007233273056,0.30527141833566485,0.019079463645979053,0.0011924664778736908,0.0035773994336210724,0.013117131256610598,KKR,middle,2,8.89487870619946,148.2479784366577,17.25581395348837,5.888888888888889,34.501347708894876
0.03571428571428571,0.2800682773109244,0.04254201680672269,0.014180672268907563,0.16485031512605045,0.04608718487394958,0.374015231092437,0.028361344537815126,0.0,0.010635504201680673,0.0035451680672268907,KKR,pp,1,9.30952380952381,155.15873015873015,28.0,4.235294117647059,41.86507936507937
0.027777777777777776,0.27881233188495763,0.039830333126422514,0.007241878750258638,0.1629422718808194,0.04707221187668115,0.39649286157666047,0.018104696875646597,0.0018104696875646596,0.0,0.019915166563211257,KKR,pp,2,8.904761904761905,148.4126984126984,36.0,4.344827586206897,43.45238095238095
0.052995391705069124,0.41147143460849617,0.07236934779546414,0.008270782605195903,0.0930463043084539,0.05996317388767029,0.27500352162276376,0.022744652164288733,0.0,0.0,0.0041353913025979515,LSG,death,1,8.95852534562212,149.30875576036865,18.869565217391305,5.864864864864865,30.64516129032258
0.07204610951008646,0.3711815561959654,0.07217419148254882,0.02062119756644252,0.11341658661543387,0.06186359269932757,0.27065321805955805,0.015465898174831893,0.0,0.002577649695805315,0.0,LSG,death,2,9.527377521613833,158.78962536023056,13.88,5.102941176470588,30.259365994236312
0.04716981132075472,0.44004752988621637,0.06546161601613136,0.014547025781362525,0.09819242402419705,0.04727783378942821,0.2557852033222911,0.021820538672043786,0.0,0.006061260742234386,0.0036367564453406312,LSG,middle,1,8.822102425876011,147.03504043126685,21.2,6.183333333333334,28.4366576819407
0.04177897574123989,0.4002397398623814,0.06945336662317796,0.022366338404074253,0.08240229938343148,0.051795731041014065,0.28723087213653253,0.040023973986238144,0.0,0.002354351410955185,0.002354351410955185,LSG,middle,2,8.870619946091644,147.84366576819406,23.93548387096774,6.508771929824562,32.88409703504043
0.047619047619047616,0.2999491611591256,0.06270123707846129,0.00847314014573801,0.1389594983901034,0.04236570072869006,0.33892560582952047,0.03558718861209965,0.0016946280291476022,0.0,0.023724792408066433,LSG,pp,1,9.285714285714286,154.76190476190476,21.0,4.710280373831775,39.682539682539684
0.041666666666666664,0.3260494987468672,0.048637218045112784,0.014411027568922305,0.14951441102756893,0.046835839598997495,0.34406328320802004,0.021616541353383457,0.0,0.0036027568922305762,0.0036027568922305762,LSG,pp,2,9.083333333333334,151.38888888888889,24.0,4.623853211009174,37.8968253968254
0.052884615384615384,0.41784502262443435,0.07499782457361642,0.021427949878176124,0.10071136442742777,0.07285502958579881,0.22713626870866688,0.021427949878176124,0.0021427949878176124,0.0,0.00857117995127045,MI,death,1,10.125,168.75,18.90909090909091,5.135802469135802,25.48076923076923
0.07242339832869081,0.28100846109613387,0.05719641243549627,0.02735480594741126,0.11687962541166629,0.10693242324897129,0.3183104692062401,0.014920803244042507,0.0,0.0,0.004973601081347502,MI,death,2,10.7966573816156,179.9442896935933,13.807692307692308,3.988888888888889,35.65459610027855
0.03504043126684636,0.42739112642760757,0.06537994568580967,0.009685917879379209,0.0980699185287145,0.05206180860166324,0.2651520019480058,0.019371835758758418,0.0,0.008475178144456808,0.019371835758758418,MI,middle,1,8.943396226415095,149.0566037735849,28.53846153846154,5.983870967741935,29.514824797843666
0.03504043126684636,0.3951970093052865,0.061825299001747276,0.018183911471102137,0.09213181812025084,0.05091495211908599,0.30306519118503567,0.016971650706361995,0.004849043058960571,0.0012122607647401427,0.020608433000582425,MI,middle,2,8.611859838274933,143.5309973045822,28.53846153846154,6.288135593220339,33.692722371967655
0.041666666666666664,0.32841760299625467,0.0340980024968789,0.021535580524344566,0.11844569288389513,0.05742821473158551,0.3661048689138577,0.021535580524344566,0.0,0.0035892634207240945,0.007178526841448189,MI,pp,1,8.702380952380953,145.03968253968253,24.0,5.142857142857143,40.476190476190474
0.037698412698412696,0.2558016877637131,0.05046427853841959,0.010440885214845432,0.17053445850914206,0.04524383593099687,0.38457260541347343,0.04002339332357416,0.0,0.0,0.005220442607422716,MI,pp,2,9.488095238095237,158.13492063492063,26.526315789473685,4.064516129032258,43.84920634920635
0.050314465408805034,0.43167524299599774,0.06906803887935964,0.02685979289752875,0.09976494504796392,0.06331236897274634,0.2359824661711454,0.01726700971983991,0.0,0.0,0.005755669906613303,PBKS,death,1,9.50943396226415,158.49056603773585,19.875,5.6117647058823525,25.78616352201258
0.09138381201044386,0.2976501305483029,0.046997389033942565,0.03133159268929504,0.10070869078701979,0.06042521447221187,0.3379336068631108,0.01566579634464752,0.0022379709063782174,0.0,0.01566579634464752,PBKS,death,2,8.992167101827675,149.86945169712794,10.942857142857143,5.319444444444445,39.425587467362924
0.05316742081447964,0.40333656195336337,0.0736089225564888,0.01815014528790135,0.09579243346392381,0.05041707024417042,0.27023549650875345,0.021175169502551577,0.0,0.0,0.014116779668367717,PBKS,middle,1,8.925339366515837,148.7556561085973,18.80851063829787,6.096551724137931,30.316742081447963
0.0587557603686636,0.3799799922777213,0.05940388019436074,0.028677735266243114,0.09422684444622738,0.043016602899364674,0.3082856541121135,0.020484096618745083,0.004096819323749016,0.0,0.0030726144928117627,PBKS,middle,2,8.419354838709678,140.32258064516128,17.019607843137255,6.477611940298507,34.67741935483871
0.05065359477124183,0.350216204367926,0.04630958074286625,0.010130220787501991,0.12156264945002392,0.05643980153036824,0.3285085883947075,0.028943487964291408,0.0014471743982145703,0.0,0.005788697592858281,PBKS,pp,1,9.03921568627451,150.65359477124184,19.741935483870968,4.975609756097561,37.091503267973856
0.047385620915032685,0.2940167836681998,0.04851276930525296,0.019111090938432985,0.1381878883240539,0.04410251755022996,0.38075173485031866,0.02499142661179698,0.0,0.0,0.0029401678366819976,PBKS,pp,2,8.627450980392156,143.79084967320262,21.103448275862068,4.935483870967742,42.3202614379085
0.05822784810126582,0.40330007446016386,0.053182427401340285,0.008863737900223382,0.10636485480268057,0.059830230826507826,0.272559940431869,0.02880714817572599,0.0,0.004431868950111691,0.004431868950111691,RCB,death,1,9.311392405063291,155.18987341772151,17.17391304347826,5.266666666666667,31.139240506329113
0.10030395136778117,0.29649074329925396,0.07156673114119923,0.007667864050842774,0.09457032329372755,0.05878695772312793,0.33227410886985353,0.020447637468914065,0.0,0.007667864050842774,0.010223818734457032,RCB,death,2,8.790273556231003,146.50455927051672,9.969696969696969,5.483333333333333,39.51367781155015
0.05929919137466307,0.3949507211785765,0.051463275789935724,0.011968203672078077,0.1089106534159105,0.04906963505552011,0.2908273492314972,0.019149125875324923,0.0,0.0,0.014361844406493693,RCB,middle,1,8.765498652291106,146.09164420485175,16.863636363636363,5.621212121212121,32.74932614555256
0.04582210242587601,0.39388272057953166,0.0634522315827209,0.01795817874982667,0.08141041033254758,0.05746617199944535,0.29930297916377785,0.02514145024975734,0.0,0.007183271499930669,0.008380483416585779,RCB,middle,2,8.684636118598382,144.74393530997304,21.823529411764707,6.396551724137931,33.692722371967655
0.031746031746031744,0.3605398653383299,0.05575358742345307,0.018584529141151024,0.1431008743868629,0.052036681595222865,0.3215123541419127,0.01486762331292082,0.0,0.0,0.0018584529141151024,RCB,pp,1,9.154761904761905,152.5793650793651,31.5,4.8,34.32539682539682
0.03968253968253968,0.27334879020272285,0.07193389215861128,0.0197818203436181,0.14206943701325728,0.05754711372688902,0.35966946079305634,0.01798347303965282,0.0,0.010790083823791692,0.007193389215861127,RCB,pp,2,9.44047619047619,157.34126984126985,25.2,4.54054054054054,39.682539682539684
0.08051948051948052,0.3176794008910797,0.07830126078301261,0.013423073277087874,0.10067304957815906,0.06711536638543937,0.3087306853730211,0.024608967674661104,0.0,0.002237178879514646,0.006711536638543937,RR,death,1,9.428571428571429,157.14285714285714,12.419354838709678,5.133333333333334,35.84415584415584
0.0975609756097561,0.3543133082337535,0.05148142085447701,0.030283188737927652,0.09387788508757572,0.06662301522344083,0.2876902930103127,0.015141594368963826,0.0,0.0,0.003028318873792765,RR,death,2,9.261324041811847,154.3554006968641,10.25,5.415094339622642,33.10104529616725
0.0646900269541779,0.3795290468515082,0.0716757642660743,0.012925137818472415,0.09517601484511506,0.045825488629129475,0.29140310718010537,0.024675263107992795,0.0,0.0035250375868561136,0.01057511276056834,RR,middle,1,8.644204851752022,144.0700808625337,15.458333333333334,6.183333333333334,33.42318059299191
0.05547850208044383,0.3554127285985959,0.07059567896821427,0.02799483821153324,0.08641884839212435,0.05842401018059111,0.30185738593305406,0.02312617069648398,0.0,0.0036515006362869444,0.017040336302672404,RR,middle,2,9.029126213592233,150.48543689320388,18.025,6.0588235294117645,34.39667128987517
0.037698412698412696,0.3509144886024586,0.043412101682778384,0.016279538131041892,0.16279538131041893,0.03798558897243108,0.32016424991049053,0.019897213271273424,0.0,0.0,0.010853025420694596,RR,pp,1,9.19047619047619,153.17460317460316,26.526315789473685,4.54054054054054,35.11904761904762
0.02976190476190476,0.32830362768926097,0.06602754523359437,0.01467278782968764,0.14856197677558736,0.08803672697812584,0.2989580520298857,0.016506886308398593,0.00366819695742191,0.001834098478710955,0.00366819695742191,RR,pp,2,10.726190476190476,178.76984126984127,33.6,3.9069767441860463,32.34126984126984
0.04526748971193416,0.4406457739791072,0.06976891421335865,0.014688192465970243,0.10648939537828425,0.05875276986388097,0.23133903133903128,0.02386831275720164,0.00550807217473884,0.0,0.0036720481164925606,SRH,death,1,9.654320987654321,160.90534979423867,22.09090909090909,5.4,25.925925925925927
0.08215962441314555,0.35349257708412646,0.049612993274965114,0.022739288584359012,0.07855390601869476,0.06821786575307702,0.3245516643403968,0.014470456371864825,0.0020672080531235464,0.0020672080531235464,0.0020672080531235464,SRH,death,2,8.619718309859154,143.66197183098592,12.17142857142857,6.0,36.85446009389671
0.036556603773584904,0.4567592727424018,0.06798277547793888,0.00849784693474236,0.08922739281479478,0.0637338520105677,0.23262855983857209,0.01699569386948472,0.001062230866842795,0.00637338520105677,0.0201823864700131,SRH,middle,1,9.339622641509434,155.66037735849056,27.35483870967742,5.888888888888889,25.82547169811321
0.049528301886792456,0.43523283145924646,0.056537598204264856,0.02453518412637909,0.08854001228215062,0.04693687398089913,0.27095377252609953,0.010667471359295256,0.007467229951506679,0.0,0.00960072422336573,SRH,middle,2,8.525943396226415,142.0990566037736,20.19047619047619,6.677165354330708,29.952830188679247
0.020833333333333332,0.3832227750138197,0.0665768380320619,0.012990602542841345,0.14452045328910998,0.06495301271420673,0.2792979546710889,0.014614427860696513,0.0016238253178551681,0.00811912658927584,0.0032476506357103363,SRH,pp,1,9.947916666666666,165.79861111111111,48.0,4.465116279069767,29.86111111111111
0.043402777777777776,0.2790721231766612,0.06201602737259138,0.010852804790203492,0.1395360615883306,0.07286883216279487,0.35504175670808563,0.020155208896092198,0.006201602737259137,0.0031008013686295685,0.007752003421573923,SRH,pp,2,9.864583333333334,164.40972222222223,23.04,4.204379562043796,39.75694444444444
